name,begin_date,end_date
SPOT5,2015-12-08T21:21:00Z,2015-12-08T23:22:00Z
SPOT5,2015-12-09T20:10:00Z,2015-12-09T20:13:00Z
SARAL,2013-02-27T13:14:00Z,2013-02-27T13:19:00Z
SARAL,2013-02-27T14:58:00Z,2013-02-27T15:04:00Z
SARAL,2013-03-01T15:51:00Z,2013-03-01T15:53:00Z
SARAL,2013-03-02T06:03:00Z,2013-03-02T06:05:00Z
SARAL,2013-03-03T02:10:00Z,2013-03-03T02:12:00Z
SARAL,2013-03-05T01:05:00Z,2013-03-05T01:06:00Z
SARAL,2013-03-13T00:03:00Z,2013-03-13T00:04:00Z
SARAL,2013-03-23T12:14:00Z,2013-03-23T12:14:00Z
SARAL,2013-04-13T12:54:00Z,2013-04-13T12:54:00Z
SARAL,2013-05-15T12:48:00Z,2013-05-15T12:48:00Z
SARAL,2013-06-07T12:25:00Z,2013-06-07T12:25:00Z
SARAL,2013-06-24T13:31:00Z,2013-06-24T13:31:00Z
SARAL,2013-07-14T14:42:00Z,2013-07-14T14:42:00Z
SARAL,2013-07-29T00:54:00Z,2013-07-29T00:58:00Z
SARAL,2013-07-31T14:08:00Z,2013-07-31T14:08:00Z
SARAL,2013-08-07T13:48:00Z,2013-08-07T13:48:00Z
SARAL,2013-08-26T13:51:00Z,2013-08-26T13:51:00Z
SARAL,2013-10-03T13:56:00Z,2013-10-03T13:57:00Z
SARAL,2013-10-07T13:30:00Z,2013-10-07T13:32:00Z
SARAL,2013-10-09T14:08:00Z,2013-10-09T14:08:00Z
SARAL,2013-10-28T14:11:00Z,2013-10-28T14:11:00Z
SARAL,2013-11-07T13:57:00Z,2013-11-07T13:57:00Z
SARAL,2013-11-25T14:31:00Z,2013-11-25T14:31:00Z
SARAL,2013-12-12T13:56:00Z,2013-12-12T13:57:00Z
SARAL,2013-12-27T14:25:00Z,2013-12-27T14:25:00Z
SARAL,2014-01-28T12:39:00Z,2014-01-28T12:39:00Z
SARAL,2014-03-03T14:51:00Z,2014-03-03T14:51:00Z
SARAL,2014-03-26T12:47:00Z,2014-03-26T12:47:00Z
SARAL,2014-04-18T12:24:00Z,2014-04-18T12:24:00Z
SARAL,2014-05-19T14:31:00Z,2014-05-19T14:31:00Z
SARAL,2014-07-09T12:47:00Z,2014-07-09T12:47:00Z
SARAL,2014-08-13T12:47:00Z,2014-08-13T12:47:00Z
SARAL,2014-09-12T13:45:00Z,2014-09-12T13:45:00Z
SARAL,2014-10-06T12:40:00Z,2014-10-06T12:40:00Z
SARAL,2014-10-10T12:14:00Z,2014-10-10T12:15:00Z
SARAL,2014-10-16T12:27:00Z,2014-10-16T12:27:00Z
SARAL,2014-11-04T12:27:00Z,2014-11-04T12:27:00Z
SARAL,2014-11-21T13:39:00Z,2014-11-21T13:39:00Z
SARAL,2014-12-10T13:47:00Z,2014-12-10T13:47:00Z
SARAL,2014-12-26T13:44:00Z,2014-12-26T13:44:00Z
SARAL,2015-01-22T14:31:00Z,2015-01-22T14:31:00Z
SARAL,2015-02-21T13:48:00Z,2015-02-21T13:48:00Z
SARAL,2015-03-31T13:50:00Z,2015-03-31T13:50:00Z
SARAL,2015-04-09T12:28:00Z,2015-04-09T12:28:00Z
SARAL,2015-05-26T10:01:00Z,2015-05-26T10:02:00Z
SARAL,2015-05-26T12:51:00Z,2015-05-26T12:51:00Z
SARAL,2015-06-16T13:23:00Z,2015-06-16T13:42:00Z
SARAL,2015-07-08T13:32:00Z,2015-07-08T13:50:00Z
SARAL,2015-08-11T12:24:00Z,2015-08-11T12:43:00Z
SARAL,2015-08-24T12:15:00Z,2015-08-24T12:34:00Z
SARAL,2015-10-21T13:33:00Z,2015-10-21T13:52:00Z
SARAL,2015-11-12T13:41:00Z,2015-11-12T13:57:00Z
SARAL,2015-11-26T13:08:00Z,2015-11-26T13:24:00Z
SARAL,2016-01-07T14:28:00Z,2016-01-07T14:44:00Z
SARAL,2016-03-18T15:08:00Z,2016-03-18T15:25:00Z
SARAL,2016-04-07T13:18:00Z,2016-04-07T13:34:00Z
SARAL,2016-07-04T12:13:00Z,2016-07-04T12:31:00Z
SARAL,2017-12-02T12:32:00Z,2017-12-02T12:48:00Z
SARAL,2019-06-01T13:29:00Z,2019-06-01T13:46:00Z
SARAL,2021-11-20T12:18:00Z,2021-11-20T12:18:00Z
SARAL,2022-04-18T11:08:00Z,2022-04-18T11:28:00Z
SARAL,2022-09-21T11:46:00Z,2022-09-21T11:46:00Z
TOPEX,1992-08-17T18:22:00Z,1992-08-17T18:22:00Z
TOPEX,1992-08-20T17:23:00Z,1992-08-20T17:23:00Z
TOPEX,1992-08-27T18:13:00Z,1992-08-27T18:13:00Z
TOPEX,1992-09-02T18:22:00Z,1992-09-02T18:22:00Z
TOPEX,1992-09-08T18:49:00Z,1992-09-08T18:49:00Z
TOPEX,1992-09-14T17:15:00Z,1992-09-14T17:15:00Z
TOPEX,1992-09-21T19:44:00Z,1992-09-21T19:44:00Z
TOPEX,1992-10-12T23:14:00Z,1992-10-12T23:14:00Z
TOPEX,1992-12-21T09:03:00Z,1992-12-21T09:03:00Z
TOPEX,1993-03-30T12:44:00Z,1993-03-30T12:44:00Z
TOPEX,1993-08-06T10:02:00Z,1993-08-06T10:02:00Z
TOPEX,1994-01-31T20:51:00Z,1994-01-31T20:51:00Z
TOPEX,1994-05-20T23:52:00Z,1994-05-20T23:52:00Z
TOPEX,1994-10-06T18:13:00Z,1994-10-06T18:13:00Z
TOPEX,1995-05-22T22:03:00Z,1995-05-22T22:03:00Z
TOPEX,1996-01-15T19:11:00Z,1996-01-15T19:11:00Z
TOPEX,1998-12-01T20:37:00Z,1998-12-01T20:37:00Z
TOPEX,1999-06-08T07:11:00Z,1999-06-08T07:11:00Z
TOPEX,1999-10-16T22:30:00Z,1999-10-16T22:30:00Z
TOPEX,2000-01-12T10:39:00Z,2000-01-12T10:39:00Z
TOPEX,2000-04-20T15:56:00Z,2000-04-20T15:56:00Z
TOPEX,2000-07-08T23:09:00Z,2000-07-08T23:09:00Z
TOPEX,2000-09-26T06:00:00Z,2000-09-26T06:00:00Z
TOPEX,2001-01-13T07:44:00Z,2001-01-13T07:44:00Z
TOPEX,2001-05-02T10:38:00Z,2001-05-02T10:38:00Z
TOPEX,2001-09-18T05:07:00Z,2001-09-18T05:07:00Z
TOPEX,2001-11-26T14:57:00Z,2001-11-26T14:57:00Z
TOPEX,2002-02-04T00:43:00Z,2002-02-04T00:43:00Z
TOPEX,2002-05-04T06:55:00Z,2002-05-04T06:55:00Z
TOPEX,2002-08-15T19:13:00Z,2002-08-15T19:13:00Z
TOPEX,2002-08-19T18:50:00Z,2002-08-19T18:50:00Z
TOPEX,2002-08-23T18:23:00Z,2002-08-23T18:23:00Z
TOPEX,2002-09-10T21:10:00Z,2002-09-10T21:10:00Z
TOPEX,2002-09-13T20:19:00Z,2002-09-13T20:19:00Z
TOPEX,2002-09-16T19:27:00Z,2002-09-16T19:27:00Z
TOPEX,2002-12-18T08:06:00Z,2002-12-18T08:06:00Z
TOPEX,2003-04-26T05:47:00Z,2003-04-26T05:47:00Z
TOPEX,2004-08-03T18:30:00Z,2004-08-03T18:30:00Z
TOPEX,2004-09-23T18:46:00Z,2004-09-23T18:46:00Z
TOPEX,2004-09-23T19:41:00Z,2004-09-23T19:41:00Z
TOPEX,2004-09-23T20:33:00Z,2004-09-23T20:33:00Z
TOPEX,2004-11-17T18:44:00Z,2004-11-17T18:44:00Z
TOPEX,2004-11-17T20:52:00Z,2004-11-17T20:52:00Z
FY2D,2015-04-10T15:30:00Z,2015-04-10T16:30:00Z
FY2D,2015-01-27T14:30:00Z,2015-01-27T15:30:00Z
FY2D,2014-10-24T15:30:00Z,2014-10-24T16:30:00Z
FY2D,2014-08-04T15:30:00Z,2014-08-04T16:30:00Z
FY2D,2014-05-09T15:30:00Z,2014-05-09T16:30:00Z
FY2D,2014-02-20T15:30:00Z,2014-02-20T16:30:00Z
FY2D,2013-11-22T15:30:00Z,2013-11-22T16:30:00Z
FY2D,2013-09-16T15:30:00Z,2013-09-16T16:30:00Z
FY2D,2013-06-25T15:30:00Z,2013-06-25T16:30:00Z
FY2D,2013-04-09T15:30:00Z,2013-04-09T16:30:00Z
FY2D,2013-02-05T15:30:00Z,2013-02-05T16:30:00Z
FY2D,2012-12-25T11:00:00Z,2012-12-26T15:00:00Z
FY2D,2012-11-01T09:30:00Z,2012-11-01T10:30:00Z
FY2D,2012-08-10T15:00:00Z,2012-08-10T16:00:00Z
FY2D,2012-05-16T10:00:00Z,2012-05-16T11:00:00Z
FY2D,2012-03-12T15:30:00Z,2012-03-12T16:30:00Z
FY2D,2011-12-29T16:30:00Z,2011-12-29T17:30:00Z
FY2D,2011-10-17T09:00:00Z,2011-10-17T10:00:00Z
FY2D,2011-08-04T15:30:00Z,2011-08-04T16:30:00Z
FY2D,2011-06-02T15:30:00Z,2011-06-02T16:30:00Z
FY2D,2011-03-28T16:00:00Z,2011-03-28T17:00:00Z
FY2D,2011-02-01T15:00:00Z,2011-02-01T16:00:00Z
FY2E,2018-10-15T16:15:00Z,2018-10-15T17:15:00Z
FY2E,2018-07-16T16:15:00Z,2018-07-16T17:15:00Z
FY2E,2018-04-17T16:15:00Z,2018-04-17T17:15:00Z
FY2E,2018-02-02T16:15:00Z,2018-02-02T17:15:00Z
FY2E,2017-11-15T16:15:00Z,2017-11-15T17:15:00Z
FY2E,2017-08-24T16:15:00Z,2017-08-24T17:15:00Z
FY2E,2017-06-06T16:15:00Z,2017-06-06T17:15:00Z
FY2E,2017-02-22T15:30:00Z,2017-02-22T16:30:00Z
FY2E,2016-11-24T16:45:00Z,2016-11-24T17:45:00Z
FY2E,2016-09-12T16:30:00Z,2016-09-12T17:30:00Z
FY2E,2016-07-11T15:45:00Z,2016-07-11T16:15:00Z
FY2E,2016-04-14T15:30:00Z,2016-04-14T16:30:00Z
FY2E,2016-01-15T15:30:00Z,2016-01-15T16:30:00Z
FY2E,2015-12-22T00:00:00Z,2015-12-23T23:59:59Z
FY2E,2015-09-28T15:30:00Z,2015-09-28T16:30:00Z
FY2E,2015-08-03T15:30:00Z,2015-08-03T16:30:00Z
FY2E,2015-04-13T15:30:00Z,2015-04-13T16:30:00Z
FY2E,2015-02-28T15:30:00Z,2015-02-28T16:30:00Z
FY2E,2015-01-15T15:30:00Z,2015-01-15T16:30:00Z
FY2E,2014-12-01T15:30:00Z,2014-12-01T16:30:00Z
FY2E,2014-10-17T15:30:00Z,2014-10-17T16:30:00Z
FY2E,2014-09-05T15:30:00Z,2014-09-05T16:30:00Z
FY2E,2014-07-21T15:30:00Z,2014-07-21T16:30:00Z
FY2E,2014-06-06T15:30:00Z,2014-06-06T16:30:00Z
FY2E,2014-04-21T15:30:00Z,2014-04-21T16:30:00Z
FY2E,2014-03-10T15:30:00Z,2014-03-10T16:30:00Z
FY2E,2014-01-27T08:30:00Z,2014-01-27T09:30:00Z
FY2E,2013-12-13T15:30:00Z,2013-12-13T16:30:00Z
FY2E,2013-10-24T15:30:00Z,2013-10-24T16:30:00Z
FY2E,2013-09-09T15:30:00Z,2013-09-09T16:30:00Z
FY2E,2013-07-26T15:30:00Z,2013-07-26T16:30:00Z
FY2E,2013-06-13T15:30:00Z,2013-06-13T16:30:00Z
FY2E,2013-04-27T16:30:00Z,2013-04-27T17:30:00Z
FY2E,2013-03-15T16:30:00Z,2013-03-15T17:30:00Z
FY2E,2013-01-30T16:30:00Z,2013-01-30T17:30:00Z
FY2E,2012-12-12T14:30:00Z,2012-12-12T15:30:00Z
FY2E,2012-10-22T14:30:00Z,2012-10-22T15:30:00Z
FY2E,2012-09-04T15:30:00Z,2012-09-04T16:30:00Z
FY2E,2012-07-18T10:30:00Z,2012-07-18T11:30:00Z
FY2E,2012-04-16T15:30:00Z,2012-04-16T16:30:00Z
FY2E,2012-02-23T15:30:00Z,2012-02-23T16:30:00Z
FY2E,2012-01-04T16:00:00Z,2012-01-04T17:00:00Z
FY2E,2011-11-15T09:00:00Z,2011-11-15T10:00:00Z
FY2E,2011-09-26T16:30:00Z,2011-09-26T17:30:00Z
FY2E,2011-08-15T16:30:00Z,2011-08-15T17:30:00Z
FY2E,2012-06-21T16:30:00Z,2012-06-21T17:30:00Z
FY2E,2011-05-05T16:30:00Z,2011-05-05T17:30:00Z
FY2E,2011-03-17T16:30:00Z,2011-03-17T17:30:00Z
FY2F,2022-01-05T08:30:00Z,2022-01-05T09:30:00Z
FY2F,2021-11-15T15:30:00Z,2021-11-15T16:30:00Z
FY2F,2021-09-23T16:00:00Z,2021-09-23T17:00:00Z
FY2F,2021-08-04T15:00:00Z,2021-08-04T16:00:00Z
FY2F,2021-06-15T16:00:00Z,2021-06-15T17:00:00Z
FY2F,2021-04-21T16:30:00Z,2021-04-21T17:30:00Z
FY2F,2021-03-08T16:30:00Z,2021-03-08T17:30:00Z
FY2F,2021-01-13T15:30:00Z,2021-01-13T16:30:00Z
FY2F,2020-11-16T15:00:00Z,2020-11-16T16:00:00Z
FY2F,2021-09-22T16:00:00Z,2021-09-22T17:00:00Z
FY2F,2020-07-31T15:00:00Z,2020-07-31T16:00:00Z
FY2F,2020-06-11T15:30:00Z,2020-06-11T16:30:00Z
FY2F,2020-04-16T15:30:00Z,2020-04-16T16:30:00Z
FY2F,2020-03-02T15:30:00Z,2020-03-02T16:30:00Z
FY2F,2020-01-15T16:00:00Z,2020-01-15T17:00:00Z
FY2F,2019-11-29T16:00:00Z,2019-11-29T17:00:00Z
FY2F,2019-10-11T16:00:00Z,2019-10-11T17:00:00Z
FY2F,2019-08-30T16:00:00Z,2019-08-30T17:00:00Z
FY2F,2019-07-12T16:00:00Z,2019-07-12T17:00:00Z
FY2F,2019-05-27T16:00:00Z,2019-05-27T17:00:00Z
FY2F,2019-04-11T16:00:00Z,2019-04-11T17:00:00Z
FY2F,2019-02-22T16:00:00Z,2019-02-22T17:00:00Z
FY2F,2019-01-15T16:00:00Z,2019-01-15T17:00:00Z
FY2F,2018-11-27T00:00:00Z,2018-11-30T23:59:59Z
FY2F,2018-11-02T16:30:00Z,2018-11-02T17:30:00Z
FY2F,2018-09-18T16:00:00Z,2018-09-18T17:00:00Z
FY2F,2018-07-31T16:30:00Z,2018-07-31T17:30:00Z
FY2F,2018-06-11T15:30:00Z,2018-06-11T16:30:00Z
FY2F,2018-04-20T15:30:00Z,2018-04-20T16:30:00Z
FY2F,2018-01-19T16:30:00Z,2018-01-19T17:30:00Z
FY2F,2018-10-20T16:30:00Z,2018-10-20T17:30:00Z
FY2F,2017-09-05T16:30:00Z,2017-09-05T17:30:00Z
FY2F,2017-09-05T16:30:00Z,2017-09-05T17:30:00Z
FY2F,2017-07-14T16:30:00Z,2017-07-14T17:30:00Z
FY2F,2017-05-26T16:30:00Z,2017-05-26T17:30:00Z
FY2F,2017-04-10T16:30:00Z,2017-04-10T17:30:00Z
FY2F,2017-02-20T16:30:00Z,2017-02-20T17:30:00Z
FY2F,2017-01-06T16:30:00Z,2017-01-06T17:30:00Z
FY2F,2016-11-18T16:30:00Z,2016-11-18T17:30:00Z
FY2F,2016-09-29T16:30:00Z,2016-09-29T17:30:00Z
FY2F,2016-08-12T16:30:00Z,2016-08-12T17:30:00Z
FY2F,2016-06-24T16:30:00Z,2016-06-24T17:30:00Z
FY2F,2016-05-06T15:30:00Z,2016-05-06T16:30:00Z
FY2F,2016-03-17T15:30:00Z,2016-03-17T16:30:00Z
FY2F,2016-02-03T15:30:00Z,2016-02-03T16:30:00Z
FY2F,2015-12-21T15:30:00Z,2015-12-21T16:30:00Z
FY2F,2015-10-30T15:30:00Z,2015-10-30T16:30:00Z
FY2F,2015-09-16T15:30:00Z,2015-09-16T16:30:00Z
FY2F,2015-07-29T15:30:00Z,2015-07-29T16:30:00Z
FY2F,2015-06-12T16:30:00Z,2015-06-12T17:30:00Z
FY2F,2015-04-17T16:30:00Z,2015-04-17T17:30:00Z
FY2F,2015-03-05T15:30:00Z,2015-03-05T16:30:00Z
FY2F,2015-01-19T09:30:00Z,2015-01-19T10:30:00Z
FY2F,2014-12-05T15:30:00Z,2014-12-05T16:30:00Z
FY2F,2014-10-20T15:30:00Z,2014-10-20T16:30:00Z
FY2F,2014-09-12T15:30:00Z,2014-09-12T16:30:00Z
FY2F,2014-07-31T16:30:00Z,2014-07-31T17:30:00Z
FY2F,2014-04-25T16:30:00Z,2014-04-25T17:30:00Z
FY2F,2014-03-07T16:30:00Z,2014-03-07T17:30:00Z
FY2F,2014-01-24T15:30:00Z,2014-01-24T16:30:00Z
FY2F,2013-12-09T15:30:00Z,2013-12-09T16:30:00Z
FY2F,2013-10-21T15:30:00Z,2013-10-21T16:30:00Z
FY2F,2013-09-06T15:30:00Z,2013-09-06T16:30:00Z
FY2F,2013-07-22T15:30:00Z,2013-07-22T16:30:00Z
FY2F,2013-04-16T15:30:00Z,2013-04-16T16:30:00Z
FY2F,2013-03-04T22:30:00Z,2013-03-04T23:30:00Z
FY2F,2013-01-15T02:30:00Z,2013-01-15T03:30:00Z
FY2F,2012-09-11T15:00:00Z,2012-09-11T16:00:00Z
FY2H,2022-01-18T09:00:00Z,2022-01-18T10:00:00Z
FY2H,2021-09-27T15:00:00Z,2021-09-27T16:00:00Z
FY2H,2021-06-11T16:00:00Z,2021-06-11T17:00:00Z
FY2H,2021-03-03T16:30:00Z,2021-03-03T17:30:00Z
FY2H,2020-11-09T15:00:00Z,2020-11-09T16:00:00Z
FY2H,2020-08-06T15:00:00Z,2020-08-06T16:00:00Z
FY2H,2020-04-15T15:00:00Z,2020-04-15T16:00:00Z
FY2H,2020-01-03T09:00:00Z,2020-01-03T10:00:00Z
FY2H,2019-09-27T15:00:00Z,2019-09-27T16:00:00Z
FY2H,2019-05-09T16:00:00Z,2019-05-09T17:00:00Z
FY2H,2019-04-18T16:30:00Z,2019-04-18T17:30:00Z
FY2H,2019-01-18T09:00:00Z,2019-01-18T10:00:00Z
FY4A,2022-02-21T16:16:00Z,2022-02-21T16:44:00Z
FY4A,2022-01-21T16:16:00Z,2022-01-21T16:44:00Z
FY4A,2021-12-31T16:16:00Z,2021-12-31T16:44:00Z
FY4A,2021-12-07T16:16:00Z,2021-12-07T16:44:00Z
FY4A,2021-11-12T08:16:00Z,2021-11-12T08:44:00Z
FY4A,2021-10-18T16:16:00Z,2021-10-18T16:44:00Z
FY4A,2021-09-22T17:30:00Z,2021-09-22T22:00:00Z
FY4A,2021-09-10T16:16:00Z,2021-09-10T16:44:00Z
FY4A,2021-08-04T16:16:00Z,2021-08-04T16:44:00Z
FY4A,2021-07-02T16:16:00Z,2021-07-02T16:44:00Z
FY4A,2021-05-28T16:16:00Z,2021-05-28T16:44:00Z
FY4A,2021-04-20T17:16:00Z,2021-04-20T17:44:00Z
FY4A,2021-03-18T18:00:00Z,2021-03-18T23:00:00Z
FY4A,2021-03-11T17:16:00Z,2021-03-11T17:44:00Z
FY4A,2021-02-09T17:16:00Z,2021-02-09T17:44:00Z
FY4A,2021-01-15T17:16:00Z,2021-01-15T17:44:00Z
FY4A,2020-12-16T17:16:00Z,2020-12-16T17:44:00Z
FY4A,2020-11-18T09:16:00Z,2020-11-18T09:44:00Z
FY4A,2020-10-22T09:16:00Z,2020-10-22T09:44:00Z
FY4A,2021-09-21T17:30:00Z,2021-09-21T21:30:00Z
FY4A,2021-08-20T16:16:00Z,2021-08-20T16:44:00Z
FY4A,2020-07-21T16:16:00Z,2020-07-21T16:44:00Z
FY4A,2020-05-18T15:16:00Z,2020-05-18T15:44:00Z
FY4A,2020-04-17T15:16:00Z,2020-04-17T15:44:00Z
FY4A,2020-03-26T17:16:00Z,2020-03-26T17:44:00Z
FY4A,2020-03-25T17:30:00Z,2020-03-25T22:00:00Z
FY4A,2020-03-12T15:16:00Z,2020-03-12T15:44:00Z
FY4A,2020-01-16T17:16:00Z,2020-01-16T17:44:00Z
FY4A,2019-12-18T17:16:00Z,2019-12-18T17:44:00Z
FY4A,2019-10-09T16:00:00Z,2019-10-09T20:30:00Z
FY4A,2019-09-18T16:16:00Z,2019-09-18T16:44:00Z
FY4A,2019-08-16T15:16:00Z,2019-08-16T15:44:00Z
FY4A,2020-06-14T17:16:00Z,2020-06-14T17:44:00Z
FY4A,2019-05-16T17:16:00Z,2019-05-16T17:44:00Z
FY4A,2019-04-15T17:16:00Z,2019-04-15T17:44:00Z
FY4A,2019-03-19T17:16:00Z,2019-03-19T17:44:00Z
FY4A,2019-03-18T17:30:00Z,2019-03-18T23:00:00Z
FY4A,2019-02-12T17:16:00Z,2019-02-12T17:44:00Z
FY4A,2019-01-09T17:16:00Z,2019-01-09T17:44:00Z
FY4A,2018-12-10T09:16:00Z,2018-12-10T09:44:00Z
FY4A,2018-11-09T09:16:00Z,2018-11-09T09:44:00Z
FY4A,2018-10-09T09:16:00Z,2018-10-09T09:44:00Z
FY4A,2018-09-20T16:16:00Z,2018-09-20T16:44:00Z
FY4A,2018-09-19T17:30:00Z,2018-09-19T22:00:00Z
FY4A,2018-09-10T10:16:00Z,2018-09-10T10:44:00Z
FY4A,2018-08-08T15:16:00Z,2018-08-08T15:44:00Z
FY4A,2018-07-12T16:16:00Z,2018-07-12T16:44:00Z
FY4A,2018-06-14T17:16:00Z,2018-06-14T17:44:00Z
FY4A,2018-05-22T17:16:00Z,2018-05-22T17:44:00Z
